dt,rank,point
282773.46539800003,6.0,4080223.0
282773.45343,7.0,4024765.0
282773.441454,8.0,3752868.0
282773.431489,9.0,3518676.0
282773.41852300003,10.0,3289392.0
182898.714651,12880.0,98537.0
182898.700689,12881.0,98505.0
182898.689717,12882.0,98491.0
182898.679745,12883.0,98479.0
182898.669772,12884.0,98475.0
182898.6588,12885.0,98472.0
182898.64783099998,12886.0,98456.0
182898.637857,12887.0,98449.0
182898.62688599998,12888.0,98446.0
182898.614917,12889.0,98437.0
182575.476551,12446.0,101575.0
182575.46558,12447.0,101573.0
182575.45560699998,12448.0,101572.0
182575.445634,12449.0,101569.0
182575.435661,12450.0,101565.0
182575.425688,12451.0,101563.0
182575.41671199998,12452.0,101553.0
182575.406738,12453.0,101533.0
182575.396765,12454.0,101530.0
182575.387789,12455.0,101519.0
182299.193968,11813.0,105173.0
182299.182998,11814.0,105171.0
182299.172998,11815.0,105161.0
182299.164048,11816.0,105154.0
182299.154075,11817.0,105150.0
182299.144102,11818.0,105148.0
182299.134128,11819.0,105146.0
182299.125152,11820.0,105145.0
182299.115179,11821.0,105141.0
182299.105206,11822.0,105140.0
181993.904834,11295.0,108562.0
181993.892866,11296.0,108561.0
181993.881895,11297.0,108549.0
181993.869927,11298.0,108544.0
181993.85895599998,11299.0,108540.0
181993.848983,11300.0,108533.0
181993.839009,11301.0,108528.0
181993.829036,11302.0,108524.0
181993.820059,11303.0,108517.0
181993.81005,11304.0,108513.0
181488.420345,10880.0,111929.0
181488.410371,10881.0,111920.0
181488.400398,10882.0,111918.0
181488.391422,10883.0,111900.0
181488.381449,10884.0,111900.0
181488.372473,10885.0,111889.0
181488.362499,10886.0,111888.0
181488.353524,10887.0,111886.0
181488.34355,10888.0,111886.0
181488.333577,10889.0,111884.0
181050.62678599998,9134.0,131357.0
181050.616812,9135.0,131336.0
181050.60684000002,9136.0,131332.0
181050.595868,9137.0,131301.0
181050.584898,9138.0,131280.0
181050.573905,9139.0,131272.0
181050.562957,9140.0,131232.0
181050.550989,9141.0,131225.0
181050.541015,9142.0,131197.0
181050.530046,9143.0,131180.0
180675.314478,8969.0,133900.0
180675.304505,8970.0,133895.0
180675.294531,8971.0,133888.0
180675.285556,8972.0,133867.0
180675.276579,8973.0,133845.0
180675.266606,8974.0,133839.0
180675.25763,8975.0,133808.0
180675.247657,8976.0,133807.0
180675.238681,8977.0,133794.0
180675.229705,8978.0,133793.0
180445.119825,1.0,30881913.0
180445.108856,2.0,14457917.0
180445.09984100002,3.0,10923144.0
180445.089905,4.0,7654864.0
180445.080929,5.0,5732014.0
180445.070956,6.0,5629818.0
180445.06198,7.0,5611864.0
180445.052007,8.0,4976323.0
180445.04303,9.0,4585700.0
180445.033057,10.0,3628221.0
113054.25589100001,9997.0,133963.0
113054.23794,9998.0,133939.0
113054.224975,9999.0,133914.0
113054.213007,10000.0,133905.0
113054.20104000001,10001.0,133845.0
113054.188072,10002.0,133815.0
113054.17410999999,10003.0,133786.0
113054.162142,10004.0,133776.0
113054.14917799999,10005.0,133751.0
113054.137209,10006.0,133673.0
112750.31427999999,9736.0,137400.0
112750.299321,9737.0,137377.0
112750.28735299999,9738.0,137359.0
112750.27438699998,9739.0,137357.0
112750.26241400001,9740.0,137310.0
112750.247458,9741.0,137291.0
112750.23447000001,9742.0,137286.0
112750.222527,9743.0,137279.0
112750.20856400002,9744.0,137216.0
112750.196596,9745.0,137207.0
112386.62820199999,9540.0,140449.0
112386.609255,9541.0,140446.0
112386.593297,9542.0,140433.0
112386.578333,9543.0,140401.0
112386.561382,9544.0,140400.0
112386.548417,9545.0,140392.0
112386.53046600001,9546.0,140382.0
112386.514509,9547.0,140376.0
112386.499548,9548.0,140363.0
112386.486583,9549.0,140339.0
111942.747695,9360.0,143368.0
111942.735728,9361.0,143359.0
111942.724756,9362.0,143352.0
111942.713786,9363.0,143319.0
111942.702816,9364.0,143295.0
111942.69016199998,9365.0,143224.0
111942.67919200001,9366.0,143206.0
111942.667224,9367.0,143187.0
111942.655256,9368.0,143177.0
111942.640294,9369.0,143164.0
111530.292549,8245.0,161778.0
111530.277589,8246.0,161776.0
111530.265622,8247.0,161769.0
111530.254651,8248.0,161688.0
111530.24368,8249.0,161687.0
111530.23171300002,8250.0,161682.0
111530.22074300001,8251.0,161663.0
111530.208773,8252.0,161662.0
111530.197803,8253.0,161643.0
